provincia_id,provincia_nombre,anio,codigo_delito_snic_id,codigo_delito_snic_nombre,cantidad_hechos,cantidad_victimas,cantidad_victimas_masc,cantidad_victimas_fem,cantidad_victimas_sd,tasa_hechos,tasa_victimas,tasa_victimas_masc,tasa_victimas_fem
14,Córdoba,2008.0,4,Homicidios culposos por otros hechos,19.0,21.0,15.0,6.0,0.0,0.5721494,0.63237566,0.9269559,0.35240075
14,Córdoba,2008.0,5,Lesiones dolosas,11161.0,11459.0,5288.0,5891.0,280.0,336.0926,345.0663,326.78284,345.9988
14,Córdoba,2008.0,6,Lesiones culposas en Accidentes Viales,10087.0,12690.0,8910.0,3734.0,46.0,303.7511,382.13556,550.6118,219.31075
14,Córdoba,2008.0,7,Lesiones culposas por otros hechos,957.0,1078.0,605.0,455.0,18.0,28.818262,32.46195,37.38722,26.723724
14,Córdoba,2008.0,8,Otros delitos contra las personas,12744.0,12832.0,5794.0,6892.0,146.0,383.7617,386.41162,358.05215,404.79102
14,Córdoba,2008.0,9,Delitos contra el honor,9.0,9.0,0.0,9.0,0.0,0.27101815,0.27101815,0.0,0.5286011
14,Córdoba,2008.0,10,Abusos sexuales con acceso carnal (violaciones),467.0,467.0,47.0,419.0,1.0,14.06283,14.06283,2.9044619,24.60932
14,Córdoba,2008.0,11,Otros delitos contra la integridad sexual,1050.0,1066.0,137.0,923.0,6.0,31.618782,32.100594,8.466197,54.210983
14,Córdoba,2008.0,12,Delitos contra el estado civil,0.0,,,,,0.0,,,
14,Córdoba,2008.0,13,Amenazas,13677.0,,,,,411.85724,,,
14,Córdoba,2008.0,14,Otros delitos contra la libertad,1182.0,1182.0,0.0,1.0,1181.0,35.593716,35.593716,0.0,0.05873346
14,Córdoba,2008.0,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),50690.0,,,,,1526.4343,,,
14,Córdoba,2008.0,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1.0,,,,,0.030113125,,,
14,Córdoba,2008.0,17,Robos agravados por el resultado de lesiones y/o muertes,1317.0,,,,,39.658985,,,
14,Córdoba,2008.0,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0.0,,,,,0.0,,,
14,Córdoba,2008.0,19,Hurtos,24725.0,,,,,744.54706,,,
14,Córdoba,2008.0,20,Tentativas de hurto,3.0,,,,,0.09033938,,,
14,Córdoba,2008.0,21,Otros delitos contra la propiedad,10111.0,,,,,304.47382,,,
14,Córdoba,2008.0,22,Delitos contra la seguridad pública,53.0,,,,,1.5959957,,,
14,Córdoba,2008.0,23,Delitos contra el orden público,30.0,,,,,0.9033938,,,
14,Córdoba,2008.0,24,Delitos contra la seguridad de la nación,7.0,,,,,0.21079189,,,
14,Córdoba,2008.0,25,Delitos contra los poderes públicos y el orden constitucional,12.0,,,,,0.3613575,,,
14,Córdoba,2008.0,26,Delitos contra la administración pública,1584.0,,,,,47.699192,,,
14,Córdoba,2008.0,27,Delitos contra la fe pública,309.0,,,,,9.3049555,,,
14,Córdoba,2008.0,28,Ley 23.737 (estupefacientes),514.0,,,,,15.478147,,,
14,Córdoba,2008.0,29,Delitos previstos en otras leyes,2566.0,,,,,77.27028,,,
14,Córdoba,2008.0,30,Contravenciones,662.0,,,,,19.934889,,,
14,Córdoba,2008.0,31,Suicidios (consumados),228.0,229.0,0.0,1.0,228.0,7.476861,7.5096545,0.0,0.06368068
14,Córdoba,2009.0,1,Homicidios dolosos,125.0,131.0,103.0,26.0,2.0,3.734893,3.914168,6.31822,1.5146148
14,Córdoba,2009.0,2,Homicidios dolosos en grado de tentativa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Córdoba,2009.0,3,Muertes en accidentes viales,398.0,450.0,339.0,111.0,0.0,11.8919,13.445615,20.794918,6.4662404
14,Córdoba,2009.0,4,Homicidios culposos por otros hechos,22.0,23.0,17.0,6.0,0.0,0.6573412,0.68722034,1.042813,0.3495265
14,Córdoba,2009.0,5,Lesiones dolosas,11260.0,11492.0,5702.0,5613.0,177.0,336.43918,343.37112,349.77176,326.98206
14,Córdoba,2009.0,6,Lesiones culposas en Accidentes Viales,10404.0,12723.0,8813.0,3895.0,15.0,310.8626,380.15237,540.6065,226.90096
14,Córdoba,2009.0,7,Lesiones culposas por otros hechos,488.0,518.0,340.0,171.0,7.0,14.581022,15.477397,20.85626,9.961506
14,Córdoba,2009.0,8,Otros delitos contra las personas,15777.0,15953.0,7175.0,8715.0,63.0,471.40326,476.662,440.12842,507.68726
14,Córdoba,2009.0,9,Delitos contra el honor,9.0,9.0,0.0,9.0,0.0,0.26891232,0.26891232,0.0,0.5242898
14,Córdoba,2009.0,10,Abusos sexuales con acceso carnal (violaciones),525.0,525.0,46.0,479.0,0.0,15.686551,15.686551,2.8217292,27.903866
14,Córdoba,2009.0,11,Otros delitos contra la integridad sexual,1219.0,1230.0,146.0,1062.0,22.0,36.422676,36.751347,8.955923,61.86619
14,Córdoba,2009.0,12,Delitos contra el estado civil,30.0,,,,,0.89637434,,,
14,Córdoba,2009.0,13,Amenazas,13446.0,,,,,401.75497,,,
14,Córdoba,2009.0,14,Otros delitos contra la libertad,1331.0,1334.0,0.0,3.0,1331.0,39.769142,39.85878,0.0,0.17476325
14,Córdoba,2009.0,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),49081.0,,,,,1466.4983,,,
14,Córdoba,2009.0,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1.0,,,,,0.029879145,,,
14,Córdoba,2009.0,17,Robos agravados por el resultado de lesiones y/o muertes,1211.0,,,,,36.183643,,,
14,Córdoba,2009.0,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0.0,,,,,0.0,,,
14,Córdoba,2009.0,19,Hurtos,23847.0,,,,,712.52795,,,
14,Córdoba,2009.0,20,Tentativas de hurto,0.0,,,,,0.0,,,
14,Córdoba,2009.0,21,Otros delitos contra la propiedad,10685.0,,,,,319.25867,,,
14,Córdoba,2009.0,22,Delitos contra la seguridad pública,197.0,,,,,5.8861914,,,
14,Córdoba,2009.0,23,Delitos contra el orden público,24.0,,,,,0.7170995,,,
14,Córdoba,2009.0,24,Delitos contra la seguridad de la nación,19.0,,,,,0.5677037,,,
14,Córdoba,2009.0,25,Delitos contra los poderes públicos y el orden constitucional,1.0,,,,,0.029879145,,,
14,Córdoba,2009.0,26,Delitos contra la administración pública,2365.0,,,,,70.66418,,,
14,Córdoba,2009.0,27,Delitos contra la fe pública,396.0,,,,,11.832141,,,
14,Córdoba,2009.0,28,Ley 23.737 (estupefacientes),486.0,,,,,14.521264,,,
14,Córdoba,2009.0,29,Delitos previstos en otras leyes,2896.0,,,,,86.53001,,,
14,Córdoba,2009.0,30,Contravenciones,20.0,,,,,0.5975829,,,
14,Córdoba,2009.0,31,Suicidios (consumados),218.0,221.0,0.0,3.0,218.0,7.0869765,7.1845036,0.0,0.18928997
14,Córdoba,2010.0,1,Homicidios dolosos,88.0,92.0,61.0,31.0,0.0,2.6089342,2.7275221,3.714303,1.7911569
14,Córdoba,2010.0,2,Homicidios dolosos en grado de tentativa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Córdoba,2010.0,3,Muertes en accidentes viales,377.0,441.0,342.0,99.0,0.0,11.176911,13.074318,20.824453,5.720146
14,Córdoba,2010.0,4,Homicidios culposos por otros hechos,17.0,18.0,14.0,4.0,0.0,0.50399864,0.53364563,0.852463,0.23111701
14,Córdoba,2010.0,5,Lesiones dolosas,10527.0,10780.0,5612.0,4920.0,248.0,312.09375,319.59442,341.71588,284.27393
14,Córdoba,2010.0,6,Lesiones culposas en Accidentes Viales,10818.0,13178.0,8721.0,4364.0,93.0,320.721,390.6879,531.02356,252.14867
14,Córdoba,2010.0,7,Lesiones culposas por otros hechos,531.0,562.0,319.0,220.0,23.0,15.742546,16.661602,19.423979,12.711436
14,Córdoba,2010.0,8,Otros delitos contra las personas,18355.0,18485.0,8875.0,9381.0,229.0,544.1703,548.0244,540.40063,542.02716
14,Córdoba,2010.0,9,Delitos contra el honor,11.0,11.0,0.0,11.0,0.0,0.32611677,0.32611677,0.0,0.6355718
14,Córdoba,2010.0,10,Abusos sexuales con acceso carnal (violaciones),506.0,507.0,39.0,468.0,0.0,15.001371,15.031018,2.3747184,27.040691
14,Córdoba,2010.0,11,Otros delitos contra la integridad sexual,1404.0,1480.0,213.0,1192.0,75.0,41.62436,43.87753,12.969616,68.87287
14,Córdoba,2010.0,12,Delitos contra el estado civil,3.0,,,,,0.08894093,,,
14,Córdoba,2010.0,13,Amenazas,12126.0,,,,,359.49927,,,
14,Córdoba,2010.0,14,Otros delitos contra la libertad,1210.0,1213.0,0.0,3.0,1210.0,35.872845,35.961784,0.0,0.17333776
14,Córdoba,2010.0,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),49135.0,,,,,1456.7043,,,
14,Córdoba,2010.0,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),88.0,,,,,2.6089342,,,
14,Córdoba,2010.0,17,Robos agravados por el resultado de lesiones y/o muertes,654.0,,,,,19.389124,,,
14,Córdoba,2010.0,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0.0,,,,,0.0,,,
14,Córdoba,2010.0,19,Hurtos,22477.0,,,,,666.3751,,,
14,Córdoba,2010.0,20,Tentativas de hurto,0.0,,,,,0.0,,,
14,Córdoba,2010.0,21,Otros delitos contra la propiedad,10287.0,,,,,304.97845,,,
14,Córdoba,2010.0,22,Delitos contra la seguridad pública,73.0,,,,,2.1642294,,,
14,Córdoba,2010.0,23,Delitos contra el orden público,4.0,,,,,0.11858791,,,
14,Córdoba,2010.0,24,Delitos contra la seguridad de la nación,11.0,,,,,0.32611677,,,
14,Córdoba,2010.0,25,Delitos contra los poderes públicos y el orden constitucional,1.0,,,,,0.029646978,,,
14,Córdoba,2010.0,26,Delitos contra la administración pública,2384.0,,,,,70.6784,,,
14,Córdoba,2010.0,27,Delitos contra la fe pública,629.0,,,,,18.64795,,,
14,Córdoba,2010.0,28,Ley 23.737 (estupefacientes),436.0,,,,,12.926083,,,
14,Córdoba,2010.0,29,Delitos previstos en otras leyes,2994.0,,,,,88.763054,,,
14,Córdoba,2010.0,30,Contravenciones,0.0,,,,,0.0,,,
14,Córdoba,2010.0,31,Suicidios (consumados),209.0,212.0,0.0,3.0,209.0,6.7355127,6.832195,0.0,0.18755403
14,Córdoba,2011.0,1,Homicidios dolosos,114.0,114.0,87.0,27.0,0.0,3.3413713,3.3413713,5.2346916,1.5430475
14,Córdoba,2011.0,2,Homicidios dolosos en grado de tentativa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Córdoba,2011.0,3,Muertes en accidentes viales,378.0,406.0,318.0,88.0,0.0,11.079284,11.899971,19.133701,5.029192
14,Córdoba,2011.0,4,Homicidios culposos por otros hechos,6.0,6.0,5.0,1.0,0.0,0.17586164,0.17586164,0.30084434,0.05714991
14,Córdoba,2011.0,5,Lesiones dolosas,11210.0,11423.0,5902.0,5386.0,135.0,328.56818,334.81125,355.11667,307.80942
14,Córdoba,2011.0,6,Lesiones culposas en Accidentes Viales,10890.0,13095.0,8886.0,4154.0,55.0,319.18887,383.81802,534.6606,237.40073
14,Córdoba,2011.0,7,Lesiones culposas por otros hechos,1275.0,1290.0,763.0,524.0,3.0,37.370598,37.810253,45.908848,29.946554
14,Córdoba,2011.0,8,Otros delitos contra las personas,21411.0,21472.0,10950.0,10403.0,119.0,627.56226,629.3502,658.8491,594.5305
14,Córdoba,2011.0,9,Delitos contra el honor,35.0,35.0,1.0,34.0,0.0,1.0258596,1.0258596,0.06016887,1.943097
14,Córdoba,2011.0,10,Abusos sexuales con acceso carnal (violaciones),408.0,410.0,45.0,365.0,0.0,11.958591,12.017212,2.7075992,20.859718
14,Córdoba,2011.0,11,Otros delitos contra la integridad sexual,1441.0,1449.0,214.0,1225.0,10.0,42.236103,42.470585,12.876138,70.008644
14,Córdoba,2011.0,12,Delitos contra el estado civil,0.0,,,,,0.0,,,
14,Córdoba,2011.0,13,Amenazas,12630.0,,,,,370.18875,,,
14,Córdoba,2011.0,14,Otros delitos contra la libertad,1248.0,1248.0,0.0,0.0,1248.0,36.57922,36.57922,0.0,0.0
14,Córdoba,2011.0,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),51175.0,,,,,1499.9532,,,
14,Córdoba,2011.0,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),2.0,,,,,0.058620546,,,
14,Córdoba,2011.0,17,Robos agravados por el resultado de lesiones y/o muertes,436.0,,,,,12.77928,,,
14,Córdoba,2011.0,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0.0,,,,,0.0,,,
14,Córdoba,2011.0,19,Hurtos,22039.0,,,,,645.9691,,,
14,Córdoba,2011.0,20,Tentativas de hurto,3.0,,,,,0.08793082,,,
14,Córdoba,2011.0,21,Otros delitos contra la propiedad,10539.0,,,,,308.90097,,,
14,Córdoba,2011.0,22,Delitos contra la seguridad pública,63.0,,,,,1.8465472,,,
14,Córdoba,2011.0,23,Delitos contra el orden público,10.0,,,,,0.29310274,,,
14,Córdoba,2011.0,24,Delitos contra la seguridad de la nación,22.0,,,,,0.644826,,,
14,Córdoba,2011.0,25,Delitos contra los poderes públicos y el orden constitucional,37.0,,,,,1.0844802,,,
14,Córdoba,2011.0,26,Delitos contra la administración pública,2464.0,,,,,72.22051,,,
14,Córdoba,2011.0,27,Delitos contra la fe pública,421.0,,,,,12.339625,,,
14,Córdoba,2011.0,28,Ley 23.737 (estupefacientes),471.0,,,,,13.805139,,,
14,Córdoba,2011.0,29,Delitos previstos en otras leyes,3153.0,,,,,92.41529,,,
14,Córdoba,2011.0,30,Contravenciones,0.0,,,,,0.0,,,
14,Córdoba,2011.0,31,Suicidios (consumados),205.0,205.0,0.0,0.0,205.0,6.535458,6.535458,0.0,0.0
14,Córdoba,2012.0,1,Homicidios dolosos,123.0,125.0,66.0,14.0,45.0,3.564522,3.6224818,3.9244368,0.791451
14,Córdoba,2012.0,2,Homicidios dolosos en grado de tentativa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Córdoba,2012.0,3,Muertes en accidentes viales,248.0,280.0,211.0,68.0,1.0,7.1870036,8.114359,12.546306,3.8441904
14,Córdoba,2012.0,4,Homicidios culposos por otros hechos,5.0,5.0,3.0,2.0,0.0,0.14489926,0.14489926,0.17838348,0.11306442
14,Córdoba,2012.0,5,Lesiones dolosas,7829.0,8098.0,4113.0,3904.0,81.0,226.88327,234.67886,244.56377,220.70175
14,Córdoba,2012.0,6,Lesiones culposas en Accidentes Viales,5946.0,7477.0,4965.0,2473.0,39.0,172.31421,216.68237,295.22467,139.80417
14,Córdoba,2012.0,7,Lesiones culposas por otros hechos,722.0,733.0,461.0,268.0,4.0,20.923454,21.242233,27.411596,15.150633
14,Córdoba,2012.0,8,Otros delitos contra las personas,16538.0,16659.0,7292.0,9066.0,301.0,479.26883,482.7754,433.5908,512.52106
14,Córdoba,2012.0,9,Delitos contra el honor,36.0,36.0,11.0,25.0,0.0,1.0432748,1.0432748,0.6540728,1.4133053
14,Córdoba,2012.0,10,Abusos sexuales con acceso carnal (violaciones),403.0,405.0,50.0,355.0,0.0,11.678882,11.736841,2.9730582,20.068935
14,Córdoba,2012.0,11,Otros delitos contra la integridad sexual,1149.0,1161.0,158.0,1002.0,1.0,33.29785,33.64561,9.394864,56.645275
14,Córdoba,2012.0,12,Delitos contra el estado civil,0.0,,,,,0.0,,,
14,Córdoba,2012.0,13,Amenazas,12957.0,,,,,375.49197,,,
14,Córdoba,2012.0,14,Otros delitos contra la libertad,928.0,928.0,0.0,0.0,928.0,26.893305,26.893305,0.0,0.0
14,Córdoba,2012.0,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),55396.0,,,,,1605.368,,,
14,Córdoba,2012.0,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),735.0,,,,,21.300192,,,
14,Córdoba,2012.0,17,Robos agravados por el resultado de lesiones y/o muertes,125.0,,,,,3.6224818,,,
14,Córdoba,2012.0,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,8.0,,,,,0.23183884,,,
14,Córdoba,2012.0,19,Hurtos,16613.0,,,,,481.44232,,,
14,Córdoba,2012.0,20,Tentativas de hurto,109.0,,,,,3.1588042,,,
14,Córdoba,2012.0,21,Otros delitos contra la propiedad,8803.0,,,,,255.10965,,,
14,Córdoba,2012.0,22,Delitos contra la seguridad pública,76.0,,,,,2.2024689,,,
14,Córdoba,2012.0,23,Delitos contra el orden público,0.0,,,,,0.0,,,
14,Córdoba,2012.0,24,Delitos contra la seguridad de la nación,3.0,,,,,0.086939566,,,
14,Córdoba,2012.0,25,Delitos contra los poderes públicos y el orden constitucional,0.0,,,,,0.0,,,
14,Córdoba,2012.0,26,Delitos contra la administración pública,2287.0,,,,,66.276924,,,
14,Córdoba,2012.0,27,Delitos contra la fe pública,329.0,,,,,9.534372,,,
14,Córdoba,2012.0,28,Ley 23.737 (estupefacientes),510.0,,,,,14.779726,,,
14,Córdoba,2012.0,29,Delitos previstos en otras leyes,2928.0,,,,,84.85301,,,
14,Córdoba,2012.0,30,Contravenciones,16.0,,,,,0.46367767,,,
14,Córdoba,2012.0,31,Suicidios (consumados),134.0,134.0,0.0,0.0,134.0,4.226432,4.226432,0.0,0.0
14,Córdoba,2013.0,1,Homicidios dolosos,135.0,136.0,33.0,4.0,99.0,3.8685617,3.8972178,1.9393364,0.22370663
14,Córdoba,2013.0,2,Homicidios dolosos en grado de tentativa,1.0,1.0,0.0,0.0,1.0,0.028656013,0.028656013,0.0,0.0
14,Córdoba,2013.0,3,Muertes en accidentes viales,47.0,55.0,43.0,12.0,0.0,1.3468326,1.5760807,2.527014,0.6711199
14,Córdoba,2013.0,4,Homicidios culposos por otros hechos,1.0,1.0,0.0,1.0,0.0,0.028656013,0.028656013,0.0,0.05592666
14,Córdoba,2013.0,5,Lesiones dolosas,2931.0,3016.0,1182.0,1834.0,0.0,83.990776,86.42654,69.4635,102.569496
14,Córdoba,2013.0,6,Lesiones culposas en Accidentes Viales,1598.0,2526.0,1662.0,864.0,0.0,45.79231,72.385086,97.672035,48.320633
14,Córdoba,2013.0,7,Lesiones culposas por otros hechos,29.0,29.0,22.0,7.0,0.0,0.83102435,0.83102435,1.2928909,0.39148661
14,Córdoba,2013.0,8,Otros delitos contra las personas,350.0,352.0,178.0,173.0,1.0,10.029605,10.086917,10.460663,9.675312
14,Córdoba,2013.0,9,Delitos contra el honor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Córdoba,2013.0,10,Abusos sexuales con acceso carnal (violaciones),84.0,86.0,7.0,79.0,0.0,2.407105,2.4644172,0.4113744,4.418206
14,Córdoba,2013.0,11,Otros delitos contra la integridad sexual,444.0,475.0,87.0,388.0,0.0,12.723269,13.611607,5.112796,21.699545
14,Córdoba,2013.0,12,Delitos contra el estado civil,0.0,,,,,0.0,,,
14,Córdoba,2013.0,13,Amenazas,13276.0,,,,,380.43723,,,
14,Córdoba,2013.0,14,Otros delitos contra la libertad,1186.0,1186.0,0.0,0.0,1186.0,33.98603,33.98603,0.0,0.0
14,Córdoba,2013.0,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),59457.0,,,,,1703.8005,,,
14,Córdoba,2013.0,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1284.0,,,,,36.79432,,,
14,Córdoba,2013.0,17,Robos agravados por el resultado de lesiones y/o muertes,147.0,,,,,4.212434,,,
14,Córdoba,2013.0,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,27.0,,,,,0.77371234,,,
14,Córdoba,2013.0,19,Hurtos,4094.0,,,,,117.31772,,,
14,Córdoba,2013.0,20,Tentativas de hurto,2.0,,,,,0.057312027,,,
14,Córdoba,2013.0,21,Otros delitos contra la propiedad,5775.0,,,,,165.48848,,,
14,Córdoba,2013.0,22,Delitos contra la seguridad pública,3.0,,,,,0.08596804,,,
14,Córdoba,2013.0,23,Delitos contra el orden público,6.0,,,,,0.17193608,,,
14,Córdoba,2013.0,24,Delitos contra la seguridad de la nación,0.0,,,,,0.0,,,
14,Córdoba,2013.0,25,Delitos contra los poderes públicos y el orden constitucional,0.0,,,,,0.0,,,
14,Córdoba,2013.0,26,Delitos contra la administración pública,989.0,,,,,28.340797,,,
14,Córdoba,2013.0,27,Delitos contra la fe pública,61.0,,,,,1.7480168,,,
14,Córdoba,2013.0,28,Ley 23.737 (estupefacientes),84.0,,,,,2.407105,,,
14,Córdoba,2013.0,29,Delitos previstos en otras leyes,4224.0,,,,,121.043,,,
14,Córdoba,2013.0,30,Contravenciones,1.0,,,,,0.028656013,,,
14,Córdoba,2013.0,31,Suicidios (consumados),18.0,18.0,0.0,0.0,18.0,0.5617157,0.5617157,0.0,0.0
14,Córdoba,2014.0,1,Homicidios dolosos,135.0,148.0,121.0,27.0,0.0,3.8257856,4.194195,7.028844,1.4940164
14,Córdoba,2014.0,2,Homicidios dolosos en grado de tentativa,20.0,20.0,19.0,1.0,0.0,0.5667831,0.5667831,1.1037028,0.055333942
14,Córdoba,2014.0,3,Muertes en accidentes viales,381.0,450.0,308.0,106.0,36.0,10.797217,12.752619,17.891602,5.865398
14,Córdoba,2014.0,4,Homicidios culposos por otros hechos,58.0,58.0,38.0,20.0,0.0,1.6436709,1.6436709,2.2074056,1.1066788
14,Córdoba,2014.0,5,Lesiones dolosas,9600.0,9988.0,4381.0,4862.0,745.0,272.05588,283.05145,254.49062,269.03363
14,Córdoba,2014.0,6,Lesiones culposas en Accidentes Viales,8185.0,9818.0,6728.0,2727.0,363.0,231.95596,278.2338,390.82697,150.89566
14,Córdoba,2014.0,7,Lesiones culposas por otros hechos,807.0,824.0,549.0,269.0,6.0,22.869696,23.351461,31.891201,14.88483
14,Córdoba,2014.0,8,Otros delitos contra las personas,25735.0,25822.0,8661.0,16422.0,739.0,729.3081,731.7736,503.1142,908.69403
14,Córdoba,2014.0,9,Delitos contra el honor,399.0,400.0,236.0,149.0,15.0,11.307322,11.335661,13.70915,8.244758
14,Córdoba,2014.0,10,Abusos sexuales con acceso carnal (violaciones),365.0,375.0,52.0,315.0,8.0,10.343791,10.627182,3.0206602,17.430193
14,Córdoba,2014.0,11,Otros delitos contra la integridad sexual,1277.0,1289.0,200.0,1010.0,79.0,36.1891,36.529167,11.617924,55.887283
14,Córdoba,2014.0,12,Delitos contra el estado civil,1.0,,,,,0.028339153,,,
14,Córdoba,2014.0,13,Amenazas,13650.0,,,,,386.82944,,,
14,Córdoba,2014.0,14,Otros delitos contra la libertad,1315.0,1315.0,0.0,0.0,1315.0,37.265987,37.265987,0.0,0.0
14,Córdoba,2014.0,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),63763.0,,,,,1806.9894,,,
14,Córdoba,2014.0,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1568.0,,,,,44.43579,,,
14,Córdoba,2014.0,17,Robos agravados por el resultado de lesiones y/o muertes,88.0,,,,,2.4938455,,,
14,Córdoba,2014.0,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,147.0,,,,,4.1658554,,,
14,Córdoba,2014.0,19,Hurtos,27272.0,,,,,772.86536,,,
14,Córdoba,2014.0,20,Tentativas de hurto,827.0,,,,,23.43648,,,
14,Córdoba,2014.0,21,Otros delitos contra la propiedad,13136.0,,,,,372.26312,,,
14,Córdoba,2014.0,22,Delitos contra la seguridad pública,179.0,,,,,5.072708,,,
14,Córdoba,2014.0,23,Delitos contra el orden público,25.0,,,,,0.7084788,,,
14,Córdoba,2014.0,24,Delitos contra la seguridad de la nación,9.0,,,,,0.2550524,,,
14,Córdoba,2014.0,25,Delitos contra los poderes públicos y el orden constitucional,25.0,,,,,0.7084788,,,
14,Córdoba,2014.0,26,Delitos contra la administración pública,3912.0,,,,,110.86276,,,
14,Córdoba,2014.0,27,Delitos contra la fe pública,444.0,,,,,12.582583,,,
14,Córdoba,2014.0,28,Ley 23.737 (estupefacientes),740.0,,,,,20.970974,,,
14,Córdoba,2014.0,29,Delitos previstos en otras leyes,1892.0,,,,,53.617676,,,
14,Córdoba,2014.0,30,Contravenciones,21471.0,,,,,608.47,,,
14,Córdoba,2014.0,31,Suicidios (consumados),448.0,448.0,2.0,2.0,444.0,13.833163,13.833163,0.12722355,0.12000783
14,Córdoba,2015.0,1,Homicidios dolosos,128.0,136.0,102.0,34.0,0.0,3.587792,3.812029,5.8576083,1.861658
14,Córdoba,2015.0,2,Homicidios dolosos en grado de tentativa,25.0,27.0,25.0,2.0,0.0,0.7007406,0.7567998,1.4356884,0.1095093
14,Córdoba,2015.0,3,Muertes en accidentes viales,322.0,345.0,285.0,57.0,3.0,9.025538,9.67022,16.366848,3.1210148
14,Córdoba,2015.0,4,Homicidios culposos por otros hechos,26.0,29.0,19.0,5.0,5.0,0.7287702,0.8128591,1.0911231,0.27377322
14,Córdoba,2015.0,5,Lesiones dolosas,9451.0,9541.0,4440.0,4401.0,700.0,264.908,267.43063,254.97826,240.9752
14,Córdoba,2015.0,6,Lesiones culposas en Accidentes Viales,8013.0,9963.0,6431.0,3320.0,212.0,224.60138,279.25916,369.31647,181.78543
14,Córdoba,2015.0,7,Lesiones culposas por otros hechos,1048.0,1059.0,528.0,441.0,90.0,29.375046,29.683372,30.321737,24.1468
14,Córdoba,2015.0,8,Otros delitos contra las personas,22709.0,23024.0,8400.0,13188.0,1436.0,636.5247,645.35406,482.3913,722.1043
14,Córdoba,2015.0,9,Delitos contra el honor,63.0,63.0,28.0,35.0,0.0,1.7658663,1.7658663,1.607971,1.9164126
14,Córdoba,2015.0,10,Abusos sexuales con acceso carnal (violaciones),259.0,261.0,37.0,223.0,1.0,7.2596726,7.315732,2.1248188,12.210286
14,Córdoba,2015.0,11,Otros delitos contra la integridad sexual,1608.0,1615.0,316.0,1260.0,39.0,45.071636,45.26784,18.1471,68.99085
14,Córdoba,2015.0,12,Delitos contra el estado civil,2.0,,,,,0.05605925,,,
14,Córdoba,2015.0,13,Amenazas,13656.0,,,,,382.77255,,,
14,Córdoba,2015.0,14,Otros delitos contra la libertad,994.0,994.0,0.0,0.0,994.0,27.861446,27.861446,0.0,0.0
14,Córdoba,2015.0,15,Robos (excluye los agravados por el resultado de lesiones y/o muertes),63826.0,,,,,1789.0188,,,
14,Córdoba,2015.0,16,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1844.0,,,,,51.686626,,,
14,Córdoba,2015.0,17,Robos agravados por el resultado de lesiones y/o muertes,80.0,,,,,2.24237,,,
14,Córdoba,2015.0,18,Tentativas de robo agravado por el resultado de lesiones y/o muertes,73.0,,,,,2.0461626,,,
14,Córdoba,2015.0,19,Hurtos,24762.0,,,,,694.0695,,,
14,Córdoba,2015.0,20,Tentativas de hurto,560.0,,,,,15.696589,,,
14,Córdoba,2015.0,21,Otros delitos contra la propiedad,11058.0,,,,,309.95157,,,
14,Córdoba,2015.0,22,Delitos contra la seguridad pública,137.0,,,,,3.8400586,,,
14,Córdoba,2015.0,23,Delitos contra el orden público,83.0,,,,,2.3264587,,,
14,Córdoba,2015.0,24,Delitos contra la seguridad de la nación,18.0,,,,,0.50453323,,,
14,Córdoba,2015.0,25,Delitos contra los poderes públicos y el orden constitucional,5.0,,,,,0.14014812,,,
14,Córdoba,2015.0,26,Delitos contra la administración pública,3353.0,,,,,93.98333,,,
14,Córdoba,2015.0,27,Delitos contra la fe pública,239.0,,,,,6.69908,,,
14,Córdoba,2015.0,28,Ley 23.737 (estupefacientes),532.0,,,,,14.91176,,,
